"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","tid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"12","g10916",5.05647822894632,-3.34101751860989,8.39701739585804,1.10886834863039e-08,2.23550243747002e-06,9.84407500445341,"g10916.t1","d8419020b3f2ba88a749b1170bc18bb1",610,"Pfam","PF10551","MULE transposase domain",259,350,"6.1E-17",TRUE,"27-07-2020","IPR018289","MULE transposase domain",""
"13","g10916",5.05647822894632,-3.34101751860989,8.39701739585804,1.10886834863039e-08,2.23550243747002e-06,9.84407500445341,"g10916.t1","d8419020b3f2ba88a749b1170bc18bb1",610,"Pfam","PF15299","Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8",79,182,"1.2E-12",TRUE,"27-07-2020","IPR029309","Calcium-responsive transcription factor",""
"14","g10961",6.09641022933289,-2.40948012486808,7.3639678499147,1.15086069281391e-07,1.42897265758729e-05,7.75232624548395,"g10961.t1","dc8961da5d9824ff34c5939695d98706",733,"Pfam","PF10551","MULE transposase domain",313,404,"8.0E-17",TRUE,"27-07-2020","IPR018289","MULE transposase domain",""
"15","g10961",6.09641022933289,-2.40948012486808,7.3639678499147,1.15086069281391e-07,1.42897265758729e-05,7.75232624548395,"g10961.t1","dc8961da5d9824ff34c5939695d98706",733,"Pfam","PF15299","Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8",79,249,"3.0E-20",TRUE,"27-07-2020","IPR029309","Calcium-responsive transcription factor",""
"16","g10968",5.8845696755365,-2.24303861905044,8.43006780587579,1.03130172073702e-08,2.12482153429654e-06,9.97126191893997,"g10968.t1","14ce9231e8133513d086815ae4f3171b",214,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"17","g11049",1.61539442709885,0.866673742564571,6.46275491735034,9.91267650630064e-07,8.2235739741872e-05,5.56603401917064,"g11049.t1","fd024e9545f0cb1a5485b2968679f77b",758,"SignalP_EUK","SignalP-noTM","",1,25,"-",TRUE,"27-07-2020","","",""
"18","g11147",4.23813250328593,-4.2969302773851,6.60460121020035,7.01726117617599e-07,6.29505405703941e-05,6.01224443708714,"g11147.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","g1124",9.41888364749025,-2.98612545871744,7.24373864511732,1.52488459547221e-07,1.78687883003178e-05,7.49462487986907,"g1124.t1","e9eb5953ddbc66014bb41a03d9787572",145,"SignalP_EUK","SignalP-noTM","",1,27,"-",TRUE,"27-07-2020","","",""
"20","g1125",9.15417223050117,-3.00338862838725,9.44973911535147,1.18153859678969e-09,3.69211119186831e-07,12.0166890785515,"g1125.t1","709f0aa99384952687240585480e1b8b",107,"SignalP_EUK","SignalP-noTM","",1,36,"-",TRUE,"27-07-2020","","",""
"21","g1126",8.76030475396998,-3.03328825672085,7.43778716900942,9.69140235218658e-08,1.26217510695736e-05,7.92421004752896,"g1126.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","g1127",9.20496944109008,-2.97007432432182,6.87999771529226,3.61276672124534e-07,3.58390281781105e-05,6.67859939479116,"g1127.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","g1128",3.48508031857618,5.11022361243524,16.4344831545463,9.38426258447006e-15,3.47880921784195e-11,23.6587566878698,"g1128.t1","f17849298a808d3e4d70feb366757268",933,"Pfam","PF00621","RhoGEF domain",541,727,"7.5E-37",TRUE,"27-07-2020","IPR000219","Dbl homology (DH) domain","GO:0005089|GO:0035023"
"24","g11372",5.98758890739308,-1.75444904525769,7.59402800557161,6.75202130559386e-08,9.59042783777116e-06,8.27607713861812,"g11372.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","g1157",-2.05921126031726,1.26202786246345,-11.6824652290698,1.61715504562709e-11,1.31826260654184e-08,16.4471795209604,"g1157.t1","afc5abc4a79db670c595989ccb809a97",437,"SignalP_EUK","SignalP-noTM","",1,15,"-",TRUE,"27-07-2020","","",""
"26","g1157",-2.05921126031726,1.26202786246345,-11.6824652290698,1.61715504562709e-11,1.31826260654184e-08,16.4471795209604,"g1157.t1","afc5abc4a79db670c595989ccb809a97",437,"Pfam","PF05577","Serine carboxypeptidase S28",46,347,"4.1E-65",TRUE,"27-07-2020","IPR008758","Peptidase S28","GO:0006508|GO:0008236"
"27","g1157",-2.05921126031726,1.26202786246345,-11.6824652290698,1.61715504562709e-11,1.31826260654184e-08,16.4471795209604,"g1157.t1","afc5abc4a79db670c595989ccb809a97",437,"Pfam","PF05577","Serine carboxypeptidase S28",352,425,"1.1E-14",TRUE,"27-07-2020","IPR008758","Peptidase S28","GO:0006508|GO:0008236"
"28","g11595",4.05884980701604,-3.17718893260373,8.08954477947691,2.19229887401726e-08,3.77095519164676e-06,9.25475847609718,"g11595.t1","d14123277f7512ec7e8c60d366a7c288",843,"Pfam","PF03221","Tc5 transposase DNA-binding domain",66,131,"3.2E-5",TRUE,"27-07-2020","IPR006600","HTH CenpB-type DNA-binding domain",""
"29","g11595",4.05884980701604,-3.17718893260373,8.08954477947691,2.19229887401726e-08,3.77095519164676e-06,9.25475847609718,"g11595.t1","d14123277f7512ec7e8c60d366a7c288",843,"Pfam","PF05225","helix-turn-helix, Psq domain",11,45,"3.4E-6",TRUE,"27-07-2020","IPR007889","DNA binding HTH domain, Psq-type","GO:0003677"
"30","g11595",4.05884980701604,-3.17718893260373,8.08954477947691,2.19229887401726e-08,3.77095519164676e-06,9.25475847609718,"g11595.t1","d14123277f7512ec7e8c60d366a7c288",843,"Pfam","PF03184","DDE superfamily endonuclease",213,378,"8.6E-20",TRUE,"27-07-2020","IPR004875","DDE superfamily endonuclease domain","GO:0003676"
"31","g1162",4.47866923715073,-3.86857227787487,8.75140555710476,5.13403521503217e-09,1.17387836886144e-06,10.50957604779,"g1162.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","g11727",7.41418951408891,-1.67115345682405,7.01755429288063,2.60212282392182e-07,2.74085397897248e-05,6.92238357997392,"g11727.t1","d7d06c5fe30dc874329785d56ea1cecb",578,"Pfam","PF13843","Transposase IS4",111,465,"9.2E-71",TRUE,"27-07-2020","IPR029526","PiggyBac transposable element-derived protein",""
"33","g11737",0.67915834619864,7.48656990401984,7.0427039366356,2.45122254545233e-07,2.61124838094806e-05,5.74360347874579,"g11737.t1","81decbc94c84b643bdae6a165afa898c",1531,"Pfam","PF10541","Nuclear envelope localisation domain",1479,1531,"1.7E-17",TRUE,"27-07-2020","IPR012315","KASH domain","GO:0016021"
"34","g11911",3.96575221896309,-2.41032973216679,8.87449033019047,3.94454157491709e-09,9.73108026159481e-07,11.0684855876888,"g11911.t1","5db1fb730b4e3f95a3dd797ef0a42f6d",443,"SignalP_EUK","SignalP-noTM","",1,23,"-",TRUE,"27-07-2020","","",""
"35","g1208",5.57760200276182,-2.87207324622198,12.3768808656477,4.77733444995219e-12,4.97612464456409e-09,16.7607238646162,"g1208.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","g12210",4.73328535436732,-1.4549794996112,6.36170946113033,1.26960190337577e-06,0.000100863415620306,5.45148926452286,"g12210.t1","381d2bb2d0a016deecc182ebdd7cbc0c",387,"Pfam","PF09820","Predicted AAA-ATPase",1,273,"2.5E-57",TRUE,"27-07-2020","IPR018631","AAA-ATPase-like domain",""
"37","g12328",-4.04706833269726,-4.50520526092095,-6.1023296958045,2.408599255163e-06,0.000170093443439108,4.86789046339381,"g12328.t1","c1f0e41330165fa4a65eb9ec563482ee",222,"Pfam","PF17189","Glycosyl hydrolase family 30 beta sandwich domain",161,214,"2.3E-6",TRUE,"27-07-2020","IPR033452","Glycosyl hydrolase family 30, beta sandwich domain",""
"38","g12328",-4.04706833269726,-4.50520526092095,-6.1023296958045,2.408599255163e-06,0.000170093443439108,4.86789046339381,"g12328.t1","c1f0e41330165fa4a65eb9ec563482ee",222,"Pfam","PF02055","Glycosyl hydrolase family 30 TIM-barrel domain",23,146,"8.1E-30",TRUE,"27-07-2020","IPR033453","Glycosyl hydrolase family 30, TIM-barrel domain",""
"39","g12441",-2.00021230608486,3.38633081716537,-8.59932389183424,7.12994925873186e-09,1.52284922529344e-06,10.0162647520606,"g12441.t1","acc2ce107416a27ef9fca76ed24f704d",627,"Pfam","PF00240","Ubiquitin family",121,190,"1.2E-19",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"40","g12441",-2.00021230608486,3.38633081716537,-8.59932389183424,7.12994925873186e-09,1.52284922529344e-06,10.0162647520606,"g12441.t1","acc2ce107416a27ef9fca76ed24f704d",627,"Pfam","PF00240","Ubiquitin family",45,115,"5.1E-24",TRUE,"27-07-2020","IPR000626","Ubiquitin domain","GO:0005515"
"41","g12530",-4.486764834203,-4.01041319380017,-8.83292161520106,4.31078449561634e-09,1.0361910065168e-06,10.8342083537737,"g12530.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","g12841",-5.40599056687926,-3.17394147146104,-14.5895334340383,1.34357958933495e-13,2.63984170550027e-10,19.5497881543943,"g12841.t1","52eba16b2b778159ceca9682c74779fc",152,"Pfam","PF10260","Uncharacterized conserved domain (SAYSvFN)",78,146,"2.9E-28",TRUE,"27-07-2020","IPR019387","Uncharacterised domain SAYSvFN",""
"43","g12888",-0.694947590306951,3.70399069588588,-7.74913676355499,4.73144829175389e-08,7.06213232008774e-06,8.05159256597948,"g12888.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","g13016",-0.632167377502312,3.59603006575618,-8.2313678006002,1.59838204522696e-08,2.96713514514459e-06,9.12775530306969,"g13016.t2","e844441625d735a7bf70624266cebd98",367,"Pfam","PF00096","Zinc finger, C2H2 type",297,319,"1.4E-5",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"45","g13016",-0.632167377502312,3.59603006575618,-8.2313678006002,1.59838204522696e-08,2.96713514514459e-06,9.12775530306969,"g13016.t2","e844441625d735a7bf70624266cebd98",367,"Pfam","PF00096","Zinc finger, C2H2 type",326,347,"1.3E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"46","g13016",-0.632167377502312,3.59603006575618,-8.2313678006002,1.59838204522696e-08,2.96713514514459e-06,9.12775530306969,"g13016.t1","8d401c80ad76b53d4adfb2fc471810c7",359,"Pfam","PF00096","Zinc finger, C2H2 type",289,311,"1.4E-5",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"47","g13016",-0.632167377502312,3.59603006575618,-8.2313678006002,1.59838204522696e-08,2.96713514514459e-06,9.12775530306969,"g13016.t1","8d401c80ad76b53d4adfb2fc471810c7",359,"Pfam","PF00096","Zinc finger, C2H2 type",318,339,"1.2E-4",TRUE,"27-07-2020","IPR013087","Zinc finger C2H2-type","GO:0003676"
"48","g13032",-0.497215471254884,6.69272313103397,-6.95792454396403,2.99902837484702e-07,3.03939367567604e-05,5.5595698743422,"g13032.t1","0af87bbf3d45e6150d2637ed9c0c9ff6",1669,"SignalP_EUK","SignalP-noTM","",1,22,"-",TRUE,"27-07-2020","","",""
"49","g13042",-3.05946337525418,-1.80806379306088,-7.77631752528345,4.44705456277196e-08,6.72401822559769e-06,8.70939989246103,"g13042.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","g13171",4.74135254171731,-3.64833089780416,11.9458432108571,1.01226052364591e-11,9.03755836087486e-09,15.9483105392962,"g13171.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","g13191",3.70834178110472,-3.59965306503292,10.384821357182,1.82145815187952e-10,9.48625524710809e-08,13.388592284737,"g13191.t1","6a05b99f30c14885f53042d97e569a0b",318,"SignalP_EUK","SignalP-noTM","",1,16,"-",TRUE,"27-07-2020","","",""
"52","g13198",1.50805776350688,1.74988130727579,9.25178468378244,1.78035258454887e-09,5.38384364640431e-07,11.7135156074302,"g13198.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","g13321",4.57690155642311,-3.17629273729504,8.60444324723501,7.05121090628344e-09,1.52284922529344e-06,10.2299278114066,"g13321.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","g13384",0.572506043946278,7.98541039208277,7.84499457549122,3.80398848357623e-08,5.93880701511402e-06,7.63818443096348,"g13384.t1","5feeb0371f01ed8695cd43cef776e7ad",1871,"Pfam","PF08783","DWNN domain",3,76,"9.7E-25",TRUE,"27-07-2020","IPR014891","DWNN domain","GO:0008270"
"55","g13384",0.572506043946278,7.98541039208277,7.84499457549122,3.80398848357623e-08,5.93880701511402e-06,7.63818443096348,"g13384.t1","5feeb0371f01ed8695cd43cef776e7ad",1871,"Pfam","PF00097","Zinc finger, C3HC4 type (RING finger)",252,292,"1.6E-4",TRUE,"27-07-2020","IPR018957","Zinc finger, C3HC4 RING-type","GO:0046872"
"56","g13388",-2.93627506398065,-0.890396285055639,-7.18909324280023,1.73400738462906e-07,2.00684595397594e-05,7.36881235462855,"g13388.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","g13495",-3.43713122232998,1.62898151291483,-8.19219440538043,1.74367742783027e-08,3.14348154753748e-06,9.53927485837234,"g13495.t1","293138c97810ef5ef2e4fb6b7ade4bdc",522,"Pfam","PF04389","Peptidase family M28",228,422,"1.4E-41",TRUE,"27-07-2020","IPR007484","Peptidase M28",""
"58","g13497",-3.93072631983646,2.23119189734197,-9.60150275025133,8.65797937180146e-10,2.89872241503403e-07,12.4846099951425,"g13497.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"60","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF05184","Saposin-like type B, region 1",239,275,"2.7E-10",TRUE,"27-07-2020","IPR007856","Saposin-like type B, region 1","GO:0006629"
"61","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF03489","Saposin-like type B, region 2",679,712,"5.5E-9",TRUE,"27-07-2020","IPR008138","Saposin B type, region 2",""
"62","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF05184","Saposin-like type B, region 1",638,674,"8.3E-10",TRUE,"27-07-2020","IPR007856","Saposin-like type B, region 1","GO:0006629"
"63","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF02199","Saposin A-type domain",38,63,"2.4E-8",TRUE,"27-07-2020","IPR003119","Saposin A-type domain",""
"64","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF03489","Saposin-like type B, region 2",595,627,"3.1E-9",TRUE,"27-07-2020","IPR008138","Saposin B type, region 2",""
"65","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF05184","Saposin-like type B, region 1",828,864,"5.7E-8",TRUE,"27-07-2020","IPR007856","Saposin-like type B, region 1","GO:0006629"
"66","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF05184","Saposin-like type B, region 1",553,587,"3.5E-7",TRUE,"27-07-2020","IPR007856","Saposin-like type B, region 1","GO:0006629"
"67","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF03489","Saposin-like type B, region 2",873,904,"3.1E-5",TRUE,"27-07-2020","IPR008138","Saposin B type, region 2",""
"68","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF03489","Saposin-like type B, region 2",123,152,"2.8E-5",TRUE,"27-07-2020","IPR008138","Saposin B type, region 2",""
"69","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF03489","Saposin-like type B, region 2",281,314,"1.8E-8",TRUE,"27-07-2020","IPR008138","Saposin B type, region 2",""
"70","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF05184","Saposin-like type B, region 1",439,473,"1.1E-6",TRUE,"27-07-2020","IPR007856","Saposin-like type B, region 1","GO:0006629"
"71","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF02199","Saposin A-type domain",197,228,"1.1E-9",TRUE,"27-07-2020","IPR003119","Saposin A-type domain",""
"72","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF03489","Saposin-like type B, region 2",479,512,"2.3E-8",TRUE,"27-07-2020","IPR008138","Saposin B type, region 2",""
"73","g13530",3.96880220282673,6.04104472289721,26.0593904837464,2.09684356992566e-19,3.93137200925363e-15,34.4576769209035,"g13530.t1","60b0fafa2b92247241c9ead47cd7709d",1036,"Pfam","PF02199","Saposin A-type domain",998,1029,"4.8E-10",TRUE,"27-07-2020","IPR003119","Saposin A-type domain",""
"74","g13531",6.26890247535068,-1.64092329548502,11.4368861926966,2.52005472586125e-11,1.81725023289125e-08,15.557203638352,"g13531.t1","bd05729323df3d16d301982aa0ce7861",297,"Pfam","PF05485","THAP domain",5,85,"1.9E-16",TRUE,"27-07-2020","IPR006612","THAP-type zinc finger","GO:0003676"
"75","g13953",6.32293511677871,-3.69151956724346,8.63531492305325,6.59496853849406e-09,1.45469488386147e-06,10.440757704036,"g13953.t1","5053671a42897424faca29dc5af3aeb1",498,"Pfam","PF08214","Histone acetylation protein",116,270,"4.8E-12",TRUE,"27-07-2020","IPR013178","Histone acetyltransferase Rtt109/CBP","GO:0004402|GO:0006355|GO:0016573"
"76","g13953",6.32293511677871,-3.69151956724346,8.63531492305325,6.59496853849406e-09,1.45469488386147e-06,10.440757704036,"g13953.t2","9206601204061ab3b79f8bc25291c098",495,"Pfam","PF08214","Histone acetylation protein",116,271,"3.8E-12",TRUE,"27-07-2020","IPR013178","Histone acetyltransferase Rtt109/CBP","GO:0004402|GO:0006355|GO:0016573"
"77","g13953",6.32293511677871,-3.69151956724346,8.63531492305325,6.59496853849406e-09,1.45469488386147e-06,10.440757704036,"g13953.t3","a2532918e694ed470b678668bb26b225",494,"Pfam","PF08214","Histone acetylation protein",116,270,"4.2E-12",TRUE,"27-07-2020","IPR013178","Histone acetyltransferase Rtt109/CBP","GO:0004402|GO:0006355|GO:0016573"
"78","g1438",-4.47002367909179,-0.909568104417175,-7.09338200480976,2.17373546776883e-07,2.4115601352188e-05,7.17533754951851,"g1438.t1","135f1c2985193c46d4aba77424be2880",814,"Pfam","PF12017","Transposase protein",96,291,"1.1E-8",TRUE,"27-07-2020","IPR021896","Transposase protein","GO:0004803|GO:0006313"
"79","g14433",3.09397226185631,-1.87417947644635,6.2359805886898,1.7301392864037e-06,0.000131863339352776,4.9374004406931,"g14433.t1","3d0750ffb224ef3450c2f06195c78c4f",475,"Pfam","PF10551","MULE transposase domain",236,305,"6.7E-11",TRUE,"27-07-2020","IPR018289","MULE transposase domain",""
"80","g14433",3.09397226185631,-1.87417947644635,6.2359805886898,1.7301392864037e-06,0.000131863339352776,4.9374004406931,"g14433.t1","3d0750ffb224ef3450c2f06195c78c4f",475,"Pfam","PF04500","FLYWCH zinc finger domain",7,66,"1.7E-11",TRUE,"27-07-2020","IPR007588","Zinc finger, FLYWCH-type",""
"81","g14546",1.39133526339762,4.57165114126902,6.60819404096459,6.95634073278835e-07,6.27040540380042e-05,5.03448724520022,"g14546.t1","61a13f526ee1ce15961a9cc87f6ca13f",1112,"Pfam","PF18694","Transactive response DNA-binding protein N-terminal domain",279,343,"9.4E-15",TRUE,"27-07-2020","IPR041105","TAR DNA-binding protein 43, N-terminal",""
"82","g14657",5.02105819079627,-3.17334742443442,6.75309696444816,4.90012920870481e-07,4.6873735986738e-05,6.38455203639003,"g14657.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","g14658",6.48235371715735,-2.22815660723058,9.71490095264798,6.87624529293145e-10,2.57845445994344e-07,12.4890874707406,"g14658.t1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","g1484",-3.56168197064704,-0.871431209480768,-6.55605813005326,7.89578859906086e-07,6.91767011419589e-05,5.9375915453375,"g1484.t1","c2851c2984bd08694cb88f4fb66ab486",655,"Pfam","PF07722","Peptidase C26",365,582,"1.2E-18",TRUE,"27-07-2020","IPR011697","Peptidase C26","GO:0016787"
"85","g1484",-3.56168197064704,-0.871431209480768,-6.55605813005326,7.89578859906086e-07,6.91767011419589e-05,5.9375915453375,"g1484.t1","c2851c2984bd08694cb88f4fb66ab486",655,"Pfam","PF07722","Peptidase C26",33,250,"2.4E-17",TRUE,"27-07-2020","IPR011697","Peptidase C26","GO:0016787"
"86","g15071",-0.979214672091968,4.2959530661299,-9.46672519397345,1.14096166115707e-09,3.62574409915829e-07,11.5690830059063,"g15071.t1","e07077e9ba89e8b6a62886dc56c2dd84",653,"SignalP_EUK","SignalP-noTM","",1,17,"-",TRUE,"27-07-2020","","",""
"87","g15071",-0.979214672091968,4.2959530661299,-9.46672519397345,1.14096166115707e-09,3.62574409915829e-07,11.5690830059063,"g15071.t1","e07077e9ba89e8b6a62886dc56c2dd84",653,"Pfam","PF07773","Protein of unknown function (DUF1619)",116,417,"5.7E-45",TRUE,"27-07-2020","IPR011677","Domain of unknown function DUF1619",""
"88","g15120",0.789811404395848,2.27747579410186,7.15647490472165,1.87260271523899e-07,2.14878855877802e-05,6.94774867647257,"g15120.t1","626c4b0563661a8791d244a343896d20",268,"Pfam","PF01728","FtsJ-like methyltransferase",89,179,"1.5E-26",TRUE,"27-07-2020","IPR002877","Ribosomal RNA methyltransferase FtsJ domain","GO:0008168|GO:0032259"
"89","g15433",1.57693255775872,2.03660473326358,7.43767084505921,9.69402183593048e-08,1.26217510695736e-05,7.74468366239059,"g15433.t1","aca05bf21a66e1b0c217b6ada0d41df2",697,"Pfam","PF00089","Trypsin",224,323,"5.3E-10",TRUE,"27-07-2020","IPR001254","Serine proteases, trypsin domain","GO:0004252|GO:0006508"
"90","g15433",1.57693255775872,2.03660473326358,7.43767084505921,9.69402183593048e-08,1.26217510695736e-05,7.74468366239059,"g15433.t1","aca05bf21a66e1b0c217b6ada0d41df2",697,"Pfam","PF00057","Low-density lipoprotein receptor domain class A",87,119,"7.2E-7",TRUE,"27-07-2020","IPR002172","Low-density lipoprotein (LDL) receptor class A repeat","GO:0005515"
