"","genes","logFC","AveExpr","t","P.Value","adj.P.Val","B","gid","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"11","g10042.t1",1.00507931371602,4.74061663062318,9.0602257041762,2.81389346671095e-09,3.10296117436665e-08,10.9469929275074,"g10042","49b2ebedee84333b4b6a92f45968970a",787,"Pfam","PF01534","Frizzled/Smoothened family membrane region",224,550,"4.0E-63",TRUE,"27-07-2020","IPR000539","Frizzled/Smoothened, transmembrane domain","GO:0007166|GO:0016020"
"12","g10042.t1",1.00507931371602,4.74061663062318,9.0602257041762,2.81389346671095e-09,3.10296117436665e-08,10.9469929275074,"g10042","49b2ebedee84333b4b6a92f45968970a",787,"Pfam","PF01392","Fz domain",73,179,"1.5E-12",TRUE,"27-07-2020","IPR020067","Frizzled domain","GO:0005515"
"13","g10044.t1",-0.528676233892876,8.99277005359586,-8.23399021463271,1.66682092436473e-08,1.34139708126346e-07,8.74090109668285,"g10044","e2318b0ab490d69e294ea3affb5c90b1",330,"Pfam","PF01459","Eukaryotic porin",26,297,"2.9E-70",TRUE,"27-07-2020","IPR027246","Eukaryotic porin/Tom40","GO:0005741|GO:0055085"
"14","g10051.t1",-4.09732329332037,2.24033036224534,-7.44661487950594,9.87953705616664e-08,5.89511461284292e-07,7.82351010177913,"g10051","9dd6c863095d64995bf8911f720cf501",525,"SignalP_EUK","SignalP-noTM","",1,20,"-",TRUE,"27-07-2020","","",""
"15","g10051.t1",-4.09732329332037,2.24033036224534,-7.44661487950594,9.87953705616664e-08,5.89511461284292e-07,7.82351010177913,"g10051","9dd6c863095d64995bf8911f720cf501",525,"Pfam","PF00328","Histidine phosphatase superfamily (branch 2)",109,391,"4.2E-10",TRUE,"27-07-2020","IPR000560","Histidine phosphatase superfamily, clade-2",""
"16","g10052.t1",4.32489187317072,0.287868605517918,7.4105120709076,1.07404914383817e-07,6.32823123342045e-07,7.84491699335089,"g10052","ef0111a5efce8e5f91819b7002b7167e",358,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"17","g10065.t1",-1.11959847798601,10.8894442369321,-10.4605067608956,1.68753923677895e-10,3.22038737685316e-09,13.4041094876828,"g10065","af9afc5257cc3a55fb5276122bd6ea27",298,"Pfam","PF00153","Mitochondrial carrier protein",8,102,"2.4E-25",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"18","g10065.t1",-1.11959847798601,10.8894442369321,-10.4605067608956,1.68753923677895e-10,3.22038737685316e-09,13.4041094876828,"g10065","af9afc5257cc3a55fb5276122bd6ea27",298,"Pfam","PF00153","Mitochondrial carrier protein",209,298,"2.2E-14",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"19","g10065.t1",-1.11959847798601,10.8894442369321,-10.4605067608956,1.68753923677895e-10,3.22038737685316e-09,13.4041094876828,"g10065","af9afc5257cc3a55fb5276122bd6ea27",298,"Pfam","PF00153","Mitochondrial carrier protein",112,203,"1.7E-25",TRUE,"27-07-2020","IPR018108","Mitochondrial substrate/solute carrier",""
"20","g10084.t1",-0.90424829074441,7.22455482094729,-7.77057868765539,4.70364817715129e-08,3.17634957179188e-07,7.76096946165994,"g10084","aa01d38e4a2cedb813c8a3f09c608098",633,"Pfam","PF01926","50S ribosome-binding GTPase",330,390,"9.0E-14",TRUE,"27-07-2020","IPR006073","GTP binding domain","GO:0005525"
"21","g10084.t1",-0.90424829074441,7.22455482094729,-7.77057868765539,4.70364817715129e-08,3.17634957179188e-07,7.76096946165994,"g10084","aa01d38e4a2cedb813c8a3f09c608098",633,"Pfam","PF08153","NGP1NT (NUC091) domain",61,191,"4.7E-50",TRUE,"27-07-2020","IPR012971","Nucleolar GTP-binding protein 2, N-terminal domain",""
"22","g10087.t1",-0.945772435570945,4.37548707522597,-8.00225320975017,2.79024519263181e-08,2.0626597352992e-07,8.69401149698381,"g10087","44b523c437fdf88abf6dc7981098f7cf",326,"Pfam","PF04923","Ninjurin",92,194,"2.7E-27",TRUE,"27-07-2020","IPR007007","Ninjurin","GO:0007155|GO:0016021|GO:0042246"
"23","g10089.t1",3.2969145716076,3.86167754628562,8.27323648548251,1.52862924652045e-08,1.25020034804708e-07,9.5640597954546,"g10089","0c3cb586b3a7de11533ab1f5d3f29372",546,"Pfam","PF04923","Ninjurin",123,225,"1.2E-23",TRUE,"27-07-2020","IPR007007","Ninjurin","GO:0007155|GO:0016021|GO:0042246"
"24","g10089.t1",3.2969145716076,3.86167754628562,8.27323648548251,1.52862924652045e-08,1.25020034804708e-07,9.5640597954546,"g10089","0c3cb586b3a7de11533ab1f5d3f29372",546,"Pfam","PF00445","Ribonuclease T2 family",279,475,"3.1E-33",TRUE,"27-07-2020","IPR001568","Ribonuclease T2-like","GO:0003723|GO:0033897"
"25","g10094.t1",0.559428784507515,4.94618198571478,9.09947087734334,2.59168273993939e-09,2.91353565545654e-08,10.9726723129979,"g10094","16456019863706e7db4d1504b083d6fb",1236,"Pfam","PF12738","twin BRCT domain",115,177,"6.1E-12",TRUE,"27-07-2020","IPR001357","BRCT domain",""
"26","g10094.t1",0.559428784507515,4.94618198571478,9.09947087734334,2.59168273993939e-09,2.91353565545654e-08,10.9726723129979,"g10094","16456019863706e7db4d1504b083d6fb",1236,"Pfam","PF00533","BRCA1 C Terminus (BRCT) domain",1014,1084,"3.0E-5",TRUE,"27-07-2020","IPR001357","BRCT domain",""
"27","g10094.t1",0.559428784507515,4.94618198571478,9.09947087734334,2.59168273993939e-09,2.91353565545654e-08,10.9726723129979,"g10094","16456019863706e7db4d1504b083d6fb",1236,"Pfam","PF00533","BRCA1 C Terminus (BRCT) domain",674,757,"7.4E-13",TRUE,"27-07-2020","IPR001357","BRCT domain",""
"28","g10094.t1",0.559428784507515,4.94618198571478,9.09947087734334,2.59168273993939e-09,2.91353565545654e-08,10.9726723129979,"g10094","16456019863706e7db4d1504b083d6fb",1236,"Pfam","PF00533","BRCA1 C Terminus (BRCT) domain",402,476,"3.3E-6",TRUE,"27-07-2020","IPR001357","BRCT domain",""
"29","g10094.t1",0.559428784507515,4.94618198571478,9.09947087734334,2.59168273993939e-09,2.91353565545654e-08,10.9726723129979,"g10094","16456019863706e7db4d1504b083d6fb",1236,"Pfam","PF16589","BRCT domain, a BRCA1 C-terminus domain",584,665,"1.9E-7",TRUE,"27-07-2020","IPR001357","BRCT domain",""
"30","g10094.t1",0.559428784507515,4.94618198571478,9.09947087734334,2.59168273993939e-09,2.91353565545654e-08,10.9726723129979,"g10094","16456019863706e7db4d1504b083d6fb",1236,"Pfam","PF12738","twin BRCT domain",210,272,"1.5E-11",TRUE,"27-07-2020","IPR001357","BRCT domain",""
"31","g10105.t1",0.687783364332125,4.04145356928994,7.81466074329433,4.25641057781683e-08,2.91943766781463e-07,8.3255534971219,"g10105","e6bc3ab66539fa4578a3a905d1f7bb24",650,"Pfam","PF13481","AAA domain",376,555,"6.0E-25",TRUE,"27-07-2020","","",""
"32","g10110.t1",-1.1129705163136,5.23018403837602,-8.73369773394069,5.62276657799833e-09,5.46113191199555e-08,10.1404039927186,"g10110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","g10122.t1",5.5624344633471,0.633965944099899,9.4417686583099,1.27542951889036e-09,1.67537300091334e-08,12.0397775798072,"g10122","12c400add9d9b6b4718eb7387f0d7733",251,"Pfam","PF00188","Cysteine-rich secretory protein family",62,183,"6.2E-10",TRUE,"27-07-2020","IPR014044","CAP domain",""
"34","g10122.t1",5.5624344633471,0.633965944099899,9.4417686583099,1.27542951889036e-09,1.67537300091334e-08,12.0397775798072,"g10122","12c400add9d9b6b4718eb7387f0d7733",251,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"35","g10125.t1",5.3331932478017,3.19583915127277,8.77848639879888,5.109186828856e-09,5.04553620233455e-08,10.7870403371351,"g10125","6372609035accb11e5f6293a6adabbae",172,"Pfam","PF00188","Cysteine-rich secretory protein family",31,150,"7.9E-18",TRUE,"27-07-2020","IPR014044","CAP domain",""
"36","g10127.t1",0.98302800723233,4.28371433384419,8.45172189842495,1.03391918562311e-08,8.96092279886132e-08,9.71315580070613,"g10127","4212fba4e4d20e8bc6b1aa30795f3b1a",344,"Pfam","PF11717","RNA binding activity-knot of a chromodomain",14,65,"9.1E-14",TRUE,"27-07-2020","IPR025995","RNA binding activity-knot of a chromodomain",""
"37","g10127.t1",0.98302800723233,4.28371433384419,8.45172189842495,1.03391918562311e-08,8.96092279886132e-08,9.71315580070613,"g10127","4212fba4e4d20e8bc6b1aa30795f3b1a",344,"Pfam","PF05712","MRG",163,333,"6.0E-48",TRUE,"27-07-2020","IPR026541","MRG domain",""
"38","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"Pfam","PF07679","Immunoglobulin I-set domain",445,518,"2.1E-15",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"39","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"Pfam","PF03098","Animal haem peroxidase",746,1292,"7.4E-187",TRUE,"27-07-2020","IPR019791","Haem peroxidase, animal-type",""
"40","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"Pfam","PF13855","Leucine rich repeat",73,132,"6.5E-16",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"41","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"Pfam","PF13927","Immunoglobulin domain",339,409,"4.6E-8",TRUE,"27-07-2020","","",""
"42","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"43","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"Pfam","PF07679","Immunoglobulin I-set domain",526,613,"1.5E-17",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"44","g10128.t1",-3.8564249454662,7.53960587532287,-8.01303992551247,2.72369450546853e-08,2.02654670605438e-07,8.3501300739308,"g10128","5fa964e624821c3f6ee61edca5813949",1320,"Pfam","PF13927","Immunoglobulin domain",232,305,"2.7E-14",TRUE,"27-07-2020","","",""
"45","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF13855","Leucine rich repeat",50,109,"1.1E-11",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"46","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"SignalP_EUK","SignalP-noTM","",1,19,"-",TRUE,"27-07-2020","","",""
"47","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF13927","Immunoglobulin domain",234,309,"2.2E-12",TRUE,"27-07-2020","","",""
"48","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF07679","Immunoglobulin I-set domain",525,612,"1.0E-15",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"49","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF07679","Immunoglobulin I-set domain",340,413,"4.2E-9",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"50","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF03098","Animal haem peroxidase",741,1287,"5.0E-191",TRUE,"27-07-2020","IPR019791","Haem peroxidase, animal-type",""
"51","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF13855","Leucine rich repeat",122,181,"1.3E-10",TRUE,"27-07-2020","IPR001611","Leucine-rich repeat","GO:0005515"
"52","g10133.t1",-1.61767703111363,7.13529009671772,-8.15081380653554,2.00374602025713e-08,1.56446525983516e-07,8.63903367684826,"g10133","9f2b7d9c4b0b50ef2fa9c4e0540624dd",1316,"Pfam","PF07679","Immunoglobulin I-set domain",430,517,"2.7E-16",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"53","g10142.t1",-3.35539711898664,-0.78445260452696,-8.89476860256002,3.98922313090821e-09,4.10884001639271e-08,10.8428525561797,"g10142","2d0c6ffe7342d41b26769d2eda5b2bff",827,"Pfam","PF00488","MutS domain V",589,774,"4.4E-46",TRUE,"27-07-2020","IPR000432","DNA mismatch repair protein MutS, C-terminal","GO:0005524|GO:0006298|GO:0030983"
"54","g10142.t1",-3.35539711898664,-0.78445260452696,-8.89476860256002,3.98922313090821e-09,4.10884001639271e-08,10.8428525561797,"g10142","2d0c6ffe7342d41b26769d2eda5b2bff",827,"Pfam","PF05192","MutS domain III",224,537,"3.8E-19",TRUE,"27-07-2020","IPR007696","DNA mismatch repair protein MutS, core","GO:0005524|GO:0006298|GO:0030983"
"55","g10143.t1",1.48126184032005,2.19923877190898,7.53023638237061,8.14649712494738e-08,5.02843083992709e-07,8.03073053642342,"g10143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","g10145.t1",0.656972813816054,4.15419597679403,8.6153346380179,7.25163251716623e-09,6.69474896998329e-08,10.0866264133355,"g10145","f26d55e359b4dae378702d1ff0df972f",687,"Pfam","PF00249","Myb-like DNA-binding domain",423,464,"3.9E-9",TRUE,"27-07-2020","IPR001005","SANT/Myb domain",""
"57","g10146.t1",5.01894962887419,1.54521732814327,8.66437409909381,6.52472803786254e-09,6.16008451032281e-08,10.5718351973623,"g10146","0944619d0be8a7ec8952f00ef287b6e5",823,"Pfam","PF07782","DC-STAMP-like protein",419,607,"1.4E-33",TRUE,"27-07-2020","IPR012858","Dendritic cell-specific transmembrane protein-like","GO:0016021"
"58","g10159.t1",-1.51148503829724,9.16864103459551,-11.6496246849119,1.86158570463394e-11,5.70941687090856e-10,15.7156867382327,"g10159","3de1b1fc0ba216d08991e8044a6ec637",926,"Pfam","PF00041","Fibronectin type III domain",813,897,"1.5E-9",TRUE,"27-07-2020","IPR003961","Fibronectin type III","GO:0005515"
"59","g10159.t1",-1.51148503829724,9.16864103459551,-11.6496246849119,1.86158570463394e-11,5.70941687090856e-10,15.7156867382327,"g10159","3de1b1fc0ba216d08991e8044a6ec637",926,"Pfam","PF13927","Immunoglobulin domain",412,493,"4.1E-7",TRUE,"27-07-2020","","",""
"60","g10159.t1",-1.51148503829724,9.16864103459551,-11.6496246849119,1.86158570463394e-11,5.70941687090856e-10,15.7156867382327,"g10159","3de1b1fc0ba216d08991e8044a6ec637",926,"Pfam","PF13927","Immunoglobulin domain",626,703,"1.0E-9",TRUE,"27-07-2020","","",""
"61","g10159.t1",-1.51148503829724,9.16864103459551,-11.6496246849119,1.86158570463394e-11,5.70941687090856e-10,15.7156867382327,"g10159","3de1b1fc0ba216d08991e8044a6ec637",926,"Pfam","PF13927","Immunoglobulin domain",736,796,"3.5E-7",TRUE,"27-07-2020","","",""
"62","g10159.t1",-1.51148503829724,9.16864103459551,-11.6496246849119,1.86158570463394e-11,5.70941687090856e-10,15.7156867382327,"g10159","3de1b1fc0ba216d08991e8044a6ec637",926,"Pfam","PF13927","Immunoglobulin domain",220,294,"1.5E-7",TRUE,"27-07-2020","","",""
"63","g10159.t1",-1.51148503829724,9.16864103459551,-11.6496246849119,1.86158570463394e-11,5.70941687090856e-10,15.7156867382327,"g10159","3de1b1fc0ba216d08991e8044a6ec637",926,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"64","g10160.t1",-1.70425025460625,3.97718645585807,-10.3339919460645,2.15438754485594e-10,3.93604876288881e-09,13.7401844844872,"g10160","4d6dfda25c6a265b0d4c5ab03d4a6108",476,"Pfam","PF07679","Immunoglobulin I-set domain",257,333,"2.9E-5",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"65","g10161.t1",-1.89500938731363,4.09517972659081,-10.6796919463767,1.11033882031208e-10,2.31386077721253e-09,14.3706338534588,"g10161","6ce5a2327b7447815de5e76ee8a905a0",436,"Pfam","PF07679","Immunoglobulin I-set domain",229,299,"9.9E-6",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"66","g10161.t1",-1.89500938731363,4.09517972659081,-10.6796919463767,1.11033882031208e-10,2.31386077721253e-09,14.3706338534588,"g10161","6ce5a2327b7447815de5e76ee8a905a0",436,"Pfam","PF07679","Immunoglobulin I-set domain",119,204,"1.2E-11",TRUE,"27-07-2020","IPR013098","Immunoglobulin I-set",""
"67","g10161.t1",-1.89500938731363,4.09517972659081,-10.6796919463767,1.11033882031208e-10,2.31386077721253e-09,14.3706338534588,"g10161","6ce5a2327b7447815de5e76ee8a905a0",436,"SignalP_EUK","SignalP-noTM","",1,21,"-",TRUE,"27-07-2020","","",""
"68","g10164.t1",-0.42561476103674,6.37012950638446,-8.58951130582727,7.66738885067079e-09,7.01086442823092e-08,9.66649565975175,"g10164","330e5ab63f2c0c2ecc23b9f9948168d3",689,"Pfam","PF00566","Rab-GTPase-TBC domain",39,232,"4.2E-18",TRUE,"27-07-2020","IPR000195","Rab-GTPase-TBC domain",""
"69","g10164.t1",-0.42561476103674,6.37012950638446,-8.58951130582727,7.66738885067079e-09,7.01086442823092e-08,9.66649565975175,"g10164","330e5ab63f2c0c2ecc23b9f9948168d3",689,"Pfam","PF00581","Rhodanese-like domain",329,433,"3.4E-5",TRUE,"27-07-2020","IPR001763","Rhodanese-like domain",""
"70","g10172.t1",-1.40309348166169,5.55804212392905,-9.83701059714236,5.73060807568653e-10,8.79432855099772e-09,12.4309849971397,"g10172","9331d836e008912a258eb7d917988b0c",534,"Pfam","PF00047","Immunoglobulin domain",224,292,"1.4E-6",TRUE,"27-07-2020","IPR013151","Immunoglobulin",""
"71","g10172.t1",-1.40309348166169,5.55804212392905,-9.83701059714236,5.73060807568653e-10,8.79432855099772e-09,12.4309849971397,"g10172","9331d836e008912a258eb7d917988b0c",534,"Pfam","PF13927","Immunoglobulin domain",308,388,"1.3E-9",TRUE,"27-07-2020","","",""
"72","g10173.t1",-1.44175436715932,6.95262195399806,-8.30156637964431,1.43623499630781e-08,1.18732439783547e-07,8.98898038343964,"g10173","4364f3bac854c15a947cea949a9a3f56",648,"Pfam","PF07731","Multicopper oxidase",507,625,"1.6E-27",TRUE,"27-07-2020","IPR011706","Multicopper oxidase, type 2","GO:0005507|GO:0016491|GO:0055114"
"73","g10173.t1",-1.44175436715932,6.95262195399806,-8.30156637964431,1.43623499630781e-08,1.18732439783547e-07,8.98898038343964,"g10173","4364f3bac854c15a947cea949a9a3f56",648,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"74","g10173.t1",-1.44175436715932,6.95262195399806,-8.30156637964431,1.43623499630781e-08,1.18732439783547e-07,8.98898038343964,"g10173","4364f3bac854c15a947cea949a9a3f56",648,"Pfam","PF07732","Multicopper oxidase",95,206,"2.7E-30",TRUE,"27-07-2020","IPR011707","Multicopper oxidase, type 3","GO:0005507"
"75","g10173.t1",-1.44175436715932,6.95262195399806,-8.30156637964431,1.43623499630781e-08,1.18732439783547e-07,8.98898038343964,"g10173","4364f3bac854c15a947cea949a9a3f56",648,"Pfam","PF00394","Multicopper oxidase",222,374,"2.3E-30",TRUE,"27-07-2020","IPR001117","Multicopper oxidase, type 1","GO:0055114"
"76","g10175.t1",-1.95787774869172,2.10295730516009,-8.39459417179409,1.17122186724799e-08,9.95417842638394e-08,9.97239067660066,"g10175","22f6133439c2ec1b9b5f86f19a792c7b",681,"Pfam","PF07732","Multicopper oxidase",84,193,"3.1E-31",TRUE,"27-07-2020","IPR011707","Multicopper oxidase, type 3","GO:0005507"
"77","g10175.t1",-1.95787774869172,2.10295730516009,-8.39459417179409,1.17122186724799e-08,9.95417842638394e-08,9.97239067660066,"g10175","22f6133439c2ec1b9b5f86f19a792c7b",681,"Pfam","PF07731","Multicopper oxidase",492,618,"2.3E-29",TRUE,"27-07-2020","IPR011706","Multicopper oxidase, type 2","GO:0005507|GO:0016491|GO:0055114"
"78","g10175.t1",-1.95787774869172,2.10295730516009,-8.39459417179409,1.17122186724799e-08,9.95417842638394e-08,9.97239067660066,"g10175","22f6133439c2ec1b9b5f86f19a792c7b",681,"Pfam","PF00394","Multicopper oxidase",210,362,"5.6E-28",TRUE,"27-07-2020","IPR001117","Multicopper oxidase, type 1","GO:0055114"
"79","g10176.t1",-2.30551541184534,1.74292297087071,-8.50162319021924,9.2755181214776e-09,8.16959096083989e-08,10.2186829577447,"g10176","090d6100fcba4676ecdb6a3524de0db7",649,"Pfam","PF07731","Multicopper oxidase",503,626,"3.6E-27",TRUE,"27-07-2020","IPR011706","Multicopper oxidase, type 2","GO:0005507|GO:0016491|GO:0055114"
"80","g10176.t1",-2.30551541184534,1.74292297087071,-8.50162319021924,9.2755181214776e-09,8.16959096083989e-08,10.2186829577447,"g10176","090d6100fcba4676ecdb6a3524de0db7",649,"Pfam","PF07732","Multicopper oxidase",97,208,"3.6E-32",TRUE,"27-07-2020","IPR011707","Multicopper oxidase, type 3","GO:0005507"
"81","g10176.t1",-2.30551541184534,1.74292297087071,-8.50162319021924,9.2755181214776e-09,8.16959096083989e-08,10.2186829577447,"g10176","090d6100fcba4676ecdb6a3524de0db7",649,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"82","g10176.t1",-2.30551541184534,1.74292297087071,-8.50162319021924,9.2755181214776e-09,8.16959096083989e-08,10.2186829577447,"g10176","090d6100fcba4676ecdb6a3524de0db7",649,"Pfam","PF00394","Multicopper oxidase",223,375,"5.2E-32",TRUE,"27-07-2020","IPR001117","Multicopper oxidase, type 1","GO:0055114"
"83","g10177.t1",-3.20372591233831,2.53076764239066,-9.51036218770516,1.10850697360799e-09,1.50107284665313e-08,12.298299303295,"g10177","49192896ffc4fabbfc1bad9a8dc6bbc2",649,"Pfam","PF07732","Multicopper oxidase",97,207,"4.0E-34",TRUE,"27-07-2020","IPR011707","Multicopper oxidase, type 3","GO:0005507"
"84","g10177.t1",-3.20372591233831,2.53076764239066,-9.51036218770516,1.10850697360799e-09,1.50107284665313e-08,12.298299303295,"g10177","49192896ffc4fabbfc1bad9a8dc6bbc2",649,"SignalP_EUK","SignalP-noTM","",1,18,"-",TRUE,"27-07-2020","","",""
"85","g10177.t1",-3.20372591233831,2.53076764239066,-9.51036218770516,1.10850697360799e-09,1.50107284665313e-08,12.298299303295,"g10177","49192896ffc4fabbfc1bad9a8dc6bbc2",649,"Pfam","PF00394","Multicopper oxidase",223,375,"6.2E-29",TRUE,"27-07-2020","IPR001117","Multicopper oxidase, type 1","GO:0055114"
"86","g10177.t1",-3.20372591233831,2.53076764239066,-9.51036218770516,1.10850697360799e-09,1.50107284665313e-08,12.298299303295,"g10177","49192896ffc4fabbfc1bad9a8dc6bbc2",649,"Pfam","PF07731","Multicopper oxidase",508,626,"7.1E-27",TRUE,"27-07-2020","IPR011706","Multicopper oxidase, type 2","GO:0005507|GO:0016491|GO:0055114"
"87","g10178.t1",-4.03999027850558,2.77359320784416,-8.43003680522496,1.08397726163612e-08,9.32808825149076e-08,10.0654694030661,"g10178","428e77f7e6f9527a8f498a68834c7254",938,"SignalP_EUK","SignalP-noTM","",1,16,"-",TRUE,"27-07-2020","","",""
